sheet,row,category,sub_category,unit_id,unit_title,section_id,section_title,lesson_id,lesson_title,tree_depth,maps_to_leaf,sub_unit_id,course_path,match_score,topical_unit_id,final_exam_only,final_exam_reason,classified_by,needs_review,review_reason,attention_reason,source_file,answer,question
test,439,weather,"effects on performance, air density",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",3.00,,,,sub_category_exact,,,,Weather density pressure - key,B,Why is air density important to small UAS performance?
test,440,weather,"effects on performance, frost",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,65,Dew Point and Structural Icing Hazards,651,Dew Point and Condensation,3,yes,651,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Dew Point and Structural Icing Hazards > Dew Point and Condensation,3.00,,,,sub_category_exact,,,,new 60 questions test prep,C,Why is frost considered hazardous to flight?
test,441,Airports & Airspace,"Airport Operations, Runways",4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,422,Practical Runway Heading Calculations,3,yes,422,AIRPORT OPERATIONS > Airport Runways and Orientation > Practical Runway Heading Calculations,3.00,,,,sub_category_exact,,,,Section 4 airports & airspace ws key chat,A,Why is it important for sUAS operators to understand airport runway layouts?
test,442,Airports & airspace,Airport Operations,4,AIRPORT OPERATIONS,,,41,Airport Classification and Control,2,yes,41,AIRPORT OPERATIONS > Airport Classification and Control,3.00,,,,sub_category_exact,,,,Airports and Airspace questions slides 32-62 -key,B,Why is runway elevation important for sUAS operators?
test,443,Airports & Airspace,"Airport Operations, wildlife",4,AIRPORT OPERATIONS,,,45,Security and Wildlife Hazards,2,yes,45,AIRPORT OPERATIONS > Security and Wildlife Hazards,3.00,,,,sub_category_exact,,,,Section 4 airports & airspace ws key chat,A,Why should sUAS operators avoid flying near birds?
test,444,Additional topics,airport communications,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,3.00,,,,sub_category_exact,,,,Additional topics mc1- key part 1 & 2 combined,B,Why should unmanned operators be familiar with airport traffic patterns?
test,445,Weather,"effects on performance, wind",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,63,"Wind, Turbulence, and Severe Wind Hazards",631,Obstacle and Terrain-Induced Turbulence,3,yes,631,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Wind, Turbulence, and Severe Wind Hazards > Obstacle and Terrain-Induced Turbulence",3.00,,,,sub_category_exact,,,,Additional topics mc1- key part 1 & 2 combined,A,Wind Shear can exist at
test,446,Weather,"effects on performance, humidity",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,Additional topics mc1- key part 1 & 2 combined,A,"With a low-level temperature inversion with high relative humidity, what weather conditions would you expect?"
test,447,Regulations,"Operational Rules, Medical Condition",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,133,"Medical Conditions, Alcohol, and Drugs",3,yes,133,"PART 107 REGULATIONS > Operational Rules and Limitations > Medical Conditions, Alcohol, and Drugs",3.00,,,,sub_category_exact,,,,new 60 questions test prep,A,"You are a remote pilot for a co-op energy service provider. You are to use your UA to inspect power lines in a remote area 15 hours away from your home office. After the drive, fatigue impacts your abilities to complete your assignment on time. Fatigue can be recognized"
test,448,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,tricky questions,B,You are conducting an inspection of a communication tower that rises 550 ft AGL. You fly directly next to it and climb to 750 ft AGL within 200 ft horizontally. Is this operation compliant with Part 107?
test,449,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,139,Operating Limitations,3,yes,139,PART 107 REGULATIONS > Operational Rules and Limitations > Operating Limitations,1.30,,,,operational_rules_leaf,,,,tricky questions,B,You are currently at 350 ft AGL. The clouds appear to be at 500 ft AGL. Visibility is good. What must you do to comply with Part 107 rules?
test,450,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,tricky questions,B,You are monitoring your drone exclusively through the onboard camera feed. Is this compliant with Part 107?
test,451,Regulations,Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,2.10,,,,sub_category_alias,,,,tricky questions,B,You are using a drone that does not have built-in Remote ID capabilities. What must you do to comply with regulations?
test,452,Additional topics,Airport Operations,4,AIRPORT OPERATIONS,,,41,Airport Classification and Control,2,yes,41,AIRPORT OPERATIONS > Airport Classification and Control,3.00,,,,sub_category_exact,,,,tricky questions,B,You encounter an unmanned hot air balloon during flight. What should you do?
test,453,Additional Topics,ADM,9,AERONAUTICAL DECISION MAKING,91,Aeronautical Decision Making (ADM),911,Steps to Good Decision Making (Part 1),3,yes,911,AERONAUTICAL DECISION MAKING > Aeronautical Decision Making (ADM) > Steps to Good Decision Making (Part 1),3.00,,,,sub_category_exact_to_leaf,,,,My new questions May9,C,"You have been hired as a remote pilot by a local TV news station to film breaking news with a small UA. You expressed a safety concern and the station manager has instructed you to 'fly first, ask questions later.' What type of hazardous attitude does this attitude represent?"
test,454,Additional topics,ADM,9,AERONAUTICAL DECISION MAKING,91,Aeronautical Decision Making (ADM),911,Steps to Good Decision Making (Part 1),3,yes,911,AERONAUTICAL DECISION MAKING > Aeronautical Decision Making (ADM) > Steps to Good Decision Making (Part 1),3.00,,,,sub_category_exact_to_leaf,,,,Part 1 Test -Key DE,A,"You have been hired as a Remote Pilot in Command by a local TV news station to film breaking news with a small unmanned aircraft. You expressed a safety concern and the station manager has instructed you to ""hurry up and get it done."" What type of hazardous attitude does this attitude represent?"
test,455,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Airports & Airspace Test - key,B,You have been hired to inspect a railroad near Cocolalla. (Refer to figure 22 south of area 1) Do you need approval from ATC?
test,456,Additional topics,Physiological factors,9,AERONAUTICAL DECISION MAKING,94,Physiology and Vision,941,Vision and Scanning Techniques,3,yes,941,AERONAUTICAL DECISION MAKING > Physiology and Vision > Vision and Scanning Techniques,3.00,,,,sub_category_exact_to_leaf,,,,tricky questions,B,"You have been under persistent work-related stress for several months, which is starting to affect your focus during drone operations. What type of stress is this?"
test,457,weather,"Effects on Performance, Temperature Inversion",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,64,Atmospheric Stability and Temperature Inversions,642,Temperature Inversions,3,yes,642,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Atmospheric Stability and Temperature Inversions > Temperature Inversions,3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,C,You have received an outlook briefing from flight service through 1800wxbrief.com. The briefing indicates you can expect a low-level temperature inversion with high relative humidity. What weather conditions would you expect?
end-of-unit,112,Regulations,Slide 59 – Operations Over People,1,PART 107 REGULATIONS,,,16,Flying Over People and Moving Objects,2,yes,16,PART 107 REGULATIONS > Flying Over People and Moving Objects,24.00,,,,slide_sub_category,,,,,A,You may fly over a person who is:
end-of-unit,107,Regulations,Slide 40 – Moving Vehicles,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,134,Operation From Moving Vehicles and Transportation,3,yes,134,PART 107 REGULATIONS > Operational Rules and Limitations > Operation From Moving Vehicles and Transportation,106.00,,,,slide_sub_category,,,,,B,You may operate a sUAS from a moving land vehicle when:
test,460,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,new 60 questions test prep,A,You plan to release golf balls from your small UA at an altitude of 100 feet AGL. You must ensure the objects being dropped will
test,461,Airports & Airspace,Airspace Classifications,3,Airspace Classifications,,,31,Introduction and Airspace Categories,2,yes,31,Airspace Classifications > Introduction and Airspace Categories,3.00,,,,sub_category_exact,,,,tricky questions,A,You want to fly a drone near a regional airport where the sectional chart shows Class E airspace starting at the surface at 300 ft AGL. What is required?
test,462,Weather,"effects on performance, obstructions, clouds",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,more drone prep questions,C,You’re flying near mountains and there are lenticular clouds. What kind of weather should you expect?
test,463,Regulations,Flying at Night,1,PART 107 REGULATIONS,,,17,Flying At Night Under Certain Conditions,2,yes,17,PART 107 REGULATIONS > Flying At Night Under Certain Conditions,3.00,,,,sub_category_exact,,,,tricky questions,C,You're conducting a night flight with a visual observer (VO). Which of the following is required for a safe operation?
test,464,Regulations,Operational Rules,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,1.20,,,,operational_rules_leaf,,,,tricky questions,B,You're flying a mission and you need to hand over the controls to another certified remote pilot. What must occur?
test,465,Regulations,Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,2.10,,,,sub_category_alias,,,,tricky questions,B,You're flying near an aircraft broadcasting ADS-B Out signals. What is required of your drone?
test,466,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,tricky questions,B,You're flying your drone near an airport and you notice a manned aircraft approaching your area at a lower altitude than expected. What should you do?
test,467,Airports & Airspace,Airspace Classifications,3,Airspace Classifications,,,31,Introduction and Airspace Categories,2,yes,31,Airspace Classifications > Introduction and Airspace Categories,3.00,,,,sub_category_exact,,,,tricky questions,B,You're planning a flight in a rural area. The sectional chart shows Class G airspace at the surface. What must you do before flying?
test,468,Weather,"effects on performance, mountain",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,more drone prep questions,C,You're planning to fly a fixed-wing unmanned aircraft from a high mountain plateau on a hot summer day. What should you consider?
end-of-unit,78,,,1,,,,,,,,,,,,,,fallback_keyword[Generic Part 107],yes,No course path match,No course path match; quiz-scoped: missing unit_id or sub_unit_id; blank spreadsheet category (col H); blank spreadsheet sub_category (col I); fallback_keyword[Generic Part 107],Airports & airspace Slides 1-30 - key- chat,B,What should sUAS operators be aware of when operating within 5 miles of an airport?
end-of-unit,149,Additional Topics,,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,,,,,,fallback_keyword[Towered/Non-towered procedures],yes,No course path match,No course path match; blank spreadsheet sub_category (col I); fallback_keyword[Towered/Non-towered procedures],My new questions May9,C,What is the primary purpose of the Common Traffic Advisory Frequency (CTAF) in aviation?
end-of-unit,150,Additional Topics,,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,,,,,,fallback_keyword[Towered/Non-towered procedures],yes,No course path match,No course path match; blank spreadsheet sub_category (col I); fallback_keyword[Towered/Non-towered procedures],My new questions May9,C,What is the primary function of a MULTICOM frequency in aviation?
